,tweet_id,text,task1,task2,ID
362,1.1238127876443996e+18,"RT @DrOlufunmilayo: Darling Tonto,
please kindly think of a few things:

Think of your son.
Think of yourself.
Think beyond now.
Think of t…",NOT,NONE,hasoc_2020_en_2523
363,1.1301892747650908e+18,"RT @incorrecttdbkdk: katsuki: move it halfie, I'm claustrophobic

shouto: what does claustrophobic means?

izuku: it means he’s afraid of s…",NOT,NONE,hasoc_2020_en_2087
364,1.123556205295575e+18,The fact that thor just walked past on loki cell is forever going to haunt me bye-,NOT,NONE,hasoc_2020_en_4845
365,1.1269531301413395e+18,"RT @katiejorummie: so I posted this pic on Facebook, and my dad responded with this and I just wanna know why he thought my emotions could…",NOT,NONE,hasoc_2020_en_823
367,1.126820082640982e+18,"@Kay2kraybaybay @CoryxKenshin No , like I actually need a dad",NOT,NONE,hasoc_2020_en_1133
372,1.1268927070021101e+18,@LVanroon @LennieMerrick1 @flyraccoonfly @LoveWestley @peterwalker99 @benshapiro You were right about the ‘simple’ bit,NOT,NONE,hasoc_2020_en_1968
373,1.1302074654407762e+18,YOU'RE FRIENDLY WITH ALL BANGTAN 💞 JIMIN AND YOU ARE SOULMATES https://t.co/7tfXUlgmgH,NOT,NONE,hasoc_2020_en_3116
375,1.1299976453873786e+18,"Another hour! It's May 19, 2019 at 09:30AM",NOT,NONE,hasoc_2020_en_580
377,1.1268103728145283e+18,RT @syeerazak: People always thought that having anxiety is okay and some of them think those people really don’t know how to control it. P…,NOT,NONE,hasoc_2020_en_2053
378,1.1270524470866739e+18,@emerv99 @hippuscampo Congrats! You’re the 15th person to say that. And generally there are only two sexes at birth,NOT,NONE,hasoc_2020_en_5412
379,1.1267573693989724e+18,RT @UberFacts: Nearly half of the highest Blood Alcohol Content measurements ever recorded were from people in Poland.,NOT,NONE,hasoc_2020_en_189
382,1.1269120050115871e+18,"RT @freedlander: “We’re not meddling in an election, we’re meddling in an investigation, which we have a right to do,” Mr. Giuliani said. “…",NOT,NONE,hasoc_2020_en_4656
387,1.126965725648781e+18,@FaithGoldy ITS GETTING SO BAD WHERE I AM AND IVE GOT TO GET MY MOM DAD OUT THEY HAVE NO IDEA WHATS COMING THEIRS I… https://t.co/NDZDluoOoR,NOT,NONE,hasoc_2020_en_1931
388,1.1237332468424088e+18,"RT @TellYourSonThis: &gt;Good people live in peaceful place
&gt;Shitty people come because it's nice &amp; affordable
&gt;Good people get tired of shitt…",NOT,NONE,hasoc_2020_en_4302
391,1.1267744360261427e+18,RT @Ayo__Aroloye: So I promised my wife @glamourbyborah that when she moved to Lagos she would get a lot of jobs and I am bent on keeping t…,NOT,NONE,hasoc_2020_en_2698
394,1.123507828168151e+18,"RT @ApostateRidvan: Ex-Muslim: I left Islam.

Muslim: So? Why do you have to tell everyone? What are your qualifications, you ignorant atte…",NOT,NONE,hasoc_2020_en_5232
395,1.126818639783637e+18,"RT @funder: Raise your hand if you agree, Putin owns the GOP. 🤚 #TrumpsGOP",NOT,NONE,hasoc_2020_en_4682
397,1.126823689717203e+18,"@OfADragonFey 190%

— because you know the rest",NOT,NONE,hasoc_2020_en_3860
399,1.1236695437700465e+18,@realDonaldTrump Don the Con. Biggest con-job in history of America!,NOT,NONE,hasoc_2020_en_3353
403,1.1302596803562332e+18,"“I... can’t get through the boss door!”

“...”

“I wanna fight the bull again!”

He’s repeatedly hitting it with his pyromancy glove.",NOT,NONE,hasoc_2020_en_5257
405,1.1269716438034392e+18,I’m so sick of this. Why are they still in a position of power over our Country and Legal Citizens.  This is insani… https://t.co/kRhK4Oy6jq,NOT,NONE,hasoc_2020_en_1983
407,1.1300853357304463e+18,"RT @skeletons_twin: I look at my wife, and she's in short skirts. Crop top. Boots. Lookin fine.
Me: who told you that you could look that b…",NOT,NONE,hasoc_2020_en_670
408,1.1269799862824385e+18,RT @KStackz: 69 Followers away from finally getting a creator code...lets get it! #BDRKGAMING,NOT,NONE,hasoc_2020_en_5399
409,1.1236471378022728e+18,Susie Rabaca needs your help.This mother of newborn twins found out she had cancer while she was 8-months pregnant.… https://t.co/ujC6URgEVO,NOT,NONE,hasoc_2020_en_1565
412,1.127043454507393e+18,@ogkkai @theestallion @Zomboy Your mixes are always lit and go crazy. I would kill to see you perform live.,NOT,NONE,hasoc_2020_en_2945
413,1.1236849410432408e+18,RT @JerkVening: Check out this PS1 era ass Marx. 2001 wrestling game crowd model bitch https://t.co/enhLghgsQD,NOT,NONE,hasoc_2020_en_3871
415,1.1269635110480036e+18,RT @ukpuru: Plain woven raffia cloth (mkpuru?) taken from the Igbo ('Eboe') country by William Baikie before 1856. British Museum. The firs…,NOT,NONE,hasoc_2020_en_1516
419,1.1236162886922158e+18,@Radioactive3D I’m really curious if you think we’ll all be dead or you’re planning on inventing teleporters.,NOT,NONE,hasoc_2020_en_2371
421,1.1269536334872371e+18,"RT @dotslondon: 118 days in our foster sanctuary  away from her homeless owner, 1 high court injunction served on a London borough council…",NOT,NONE,hasoc_2020_en_279
425,1.1303045132676424e+18,"RT @bukolasaraki: Today, I attended the Fidau Prayer for the late Hajia Hanatu Nagode, the Agbesinga Adini of Ansarul Islam Asalatu Women’s…",NOT,NONE,hasoc_2020_en_1076
427,1.1301212934734317e+18,Why is ISuza still on the pitch. He needs to be subbed and sold immediately. #MashemejiDerby #INGWE,NOT,NONE,hasoc_2020_en_2255
429,1.1235565408317315e+18,"RT @annkillion: When asked if he ever played after getting poked in the eye, Kerr said ""It's hard to get poked in the eye when you're on th…",NOT,NONE,hasoc_2020_en_4322
430,1.12694428016828e+18,RT @dionyseuI: wendy stans come get ya food *__* https://t.co/zQmQVJI9xs,NOT,NONE,hasoc_2020_en_796
431,1.1269070221826335e+18,RT @doloBASED: Done repeating myself if you don’t act ya part ya getting replaced sorry not sorry,NOT,NONE,hasoc_2020_en_3405
433,1.1301077500909773e+18,RT @gmyn: Good luck to everyone running in the @SimplyhealthUK #Manchester @Great_Run today! 🙌 You're all heroes and we'll be cheering you…,NOT,NONE,hasoc_2020_en_510
437,1.1236034079635538e+18,"If you take everything personally, you’ll remain offended for the rest of your life!",NOT,NONE,hasoc_2020_en_4872
440,1.1269300740648878e+18,@TChivese @tarirokamuti Where were you born ? If you don’t know about this then you were probably born and bred in town.,NOT,NONE,hasoc_2020_en_324
445,1.1236445331436708e+18,@7im Like after they hand you their buisness card?,NOT,NONE,hasoc_2020_en_2057
449,1.1236134197964923e+18,"RT @AlineFe72533941: Scroll down
⠀

⠀⠀

⠀

⠀
⠀

⠀
⠀

⠀
⠀

⠀
Keep scrolling

⠀

⠀
⠀

⠀

⠀

⠀
⠀

⠀

a little more

⠀

⠀

⠀

⠀
NOW YOU'RE OBLI…",NOT,NONE,hasoc_2020_en_4255
450,1.1302486451383665e+18,@Crushinat0r I want to do the haunted lighthouse tour sometime!,NOT,NONE,hasoc_2020_en_3935
451,1.1235465667600425e+18,RT @catturd2: Good morning to everyone especially AG Barr who’s getting attacked because he’s about to bring the pain to the treasonous dee…,NOT,NONE,hasoc_2020_en_3158
452,1.1268093661775053e+18,"Simple, don’t want to pay the rate? Don’t take the card or don’t carry a balance. Easy!",NOT,NONE,hasoc_2020_en_337
455,1.1268877577233736e+18,@AngstyHeart “You’ve never seen what happens when a dragon grows greedy. Have you~?”,NOT,NONE,hasoc_2020_en_4454
456,1.1269525974898811e+18,RT @SholaMos1: My piece in @HuffPostUK on how #WhitePrivilege whitewashes #racist inflammatory behaviour as UNCONSCIOUS BIAS; perpetuates B…,NOT,NONE,hasoc_2020_en_1662
457,1.126933068806144e+18,"I don’t back track, go away",NOT,NONE,hasoc_2020_en_1961
462,1.1302026378177779e+18,"RT @frankwarren_tv: “Congratulations @BronzeBomber - you’re the second baddest man on the planet behind me.”

- @Tyson_Fury congratulates W…",NOT,NONE,hasoc_2020_en_4540
463,1.1236936526211032e+18,"Gentlemen, please remember that this is the same father who said “ damn I didn’t even get to finish my nap.” When h… https://t.co/SHCB4hvVpc",NOT,NONE,hasoc_2020_en_2243
464,1.1238278913415987e+18,RT @playnikes: all of u should have an extra contact case at ur house incase i ever come to chill and i need one,NOT,NONE,hasoc_2020_en_5222
467,1.1236987319315825e+18,"RT @sinnsage: i know you're addicted. You need your fix of my delicious, outstanding booty. you're going to have yet another round of worsh…",NOT,NONE,hasoc_2020_en_1333
468,1.1301773755332483e+18,RT @adamrowecomedy: Today some racist divvy called James Goddard came to Liverpool and two Scouse women made him run away and climb up a tr…,NOT,NONE,hasoc_2020_en_2021
470,1.1302894473400893e+18,RT @seauIater: NikkieTutorials was supposed to collaborate with Blackpink but they had to cancel cause they were sick https://t.co/zxOxbHQA…,NOT,NONE,hasoc_2020_en_4231
473,1.1237196531115501e+18,This is the most stupid and insane thing I’ve ever come across in my life. Making a woman alter her testosterone le… https://t.co/wYotA3fJ4d,NOT,NONE,hasoc_2020_en_1102
477,1.1238005318965535e+18,@MissLilyDoodle So you get it.,NOT,NONE,hasoc_2020_en_4032
479,1.1303185348385096e+18,"Another day! It's May 20, 2019 at 11:45AM #RenHotels #MRpoints have s lunch",NOT,NONE,hasoc_2020_en_4792
480,1.1235973430251725e+18,"@YvonneCampfens @CokoFoundation Hi Yvonne, this is to make full text of accepted author manuscripts published in pe… https://t.co/Tovr5UI3R8",NOT,NONE,hasoc_2020_en_2143
483,1.123744097527894e+18,"Which Dog From The Golden Ratio Are You?
I got: Maggie aka Schmieg
@TheGoldenRatio4
 https://t.co/SZGxhBbBBG",NOT,NONE,hasoc_2020_en_3620
486,1.1235235023074673e+18,"RT @davidhogg111: I’m so sick of being sick and tired.

The only thing stopping us from saving 40,000 lives annually isn't people caring ab…",NOT,NONE,hasoc_2020_en_1811
487,1.1270071947492064e+18,Convinced the bf to get this for me. Now I need the B&amp;N edition to go along with this &amp; the ARC 😍 @das_books… https://t.co/MnT5odJPXp,NOT,NONE,hasoc_2020_en_1276
488,1.1268330178659451e+18,"There is no way to determine whether houses can ever truly die. For all we know, houses have two states: Awake, and asleep.",NOT,NONE,hasoc_2020_en_4918
490,1.1238095370505338e+18,RT @BangtanSeaDayak: Be the face of BTS which means dont be rude under other artists' tweets or any post that mentioned BTS with them. U gu…,NOT,NONE,hasoc_2020_en_4261
491,1.130326181021139e+18,@anarchoswift When she said the bit about liberating winterfell oh no I was gonna fight- this bitch better not come for Sansa,NOT,NONE,hasoc_2020_en_1809
494,1.1267690882885468e+18,"RT @Kongie223: Fanart kong replied on tgd (2)

🌟: if maybe you're tired, (i) left this (here) to use, kong nim
🐰: it's cool!!!

((this is s…",NOT,NONE,hasoc_2020_en_2284
495,1.1236636381898588e+18,Getting out the house now !,NOT,NONE,hasoc_2020_en_5307
502,1.1268313904885514e+18,I asked mum for a lift to the station in the morning and she basically told me to fuck off and HAHAHA https://t.co/1SDyfmpYy8,NOT,NONE,hasoc_2020_en_394
503,1.1236733354292388e+18,i dont think the question is who bts wanna collab with. its more like who wants to collab with bts uhhh like get in… https://t.co/vYTAnV7XJt,NOT,NONE,hasoc_2020_en_2165
505,1.1301577881207972e+18,@hopelogist WHERE CAN I GET IT,NOT,NONE,hasoc_2020_en_1871
507,1.1268955465668813e+18,Like Why Don’t Y’all Go To The AUC Then🙃,NOT,NONE,hasoc_2020_en_3919
508,1.1302191591645225e+18,@hay1343 You’re not lying 🥴,NOT,NONE,hasoc_2020_en_1490
512,1.1268853334199296e+18,"RT @yaindmachine: dad: *praying*
me:
dad: ALHAMDULILAH E RABIL ALAMEEN
me, concerned: ??????
dad: ARAHMAN ERAHEEM
me: ??????? what
dad: MAL…",NOT,NONE,hasoc_2020_en_2115
513,1.1236377006224627e+18,@RacerX393 Not stupid!,NOT,NONE,hasoc_2020_en_3097
514,1.126855843268395e+18,"He's been in the U-20 #USMNT's shoes. And he knows a little bit about 🇵🇱 too. Tell 'em, @MattMiazga3! 🗣 https://t.co/ESUNXKUi7Z",NOT,NONE,hasoc_2020_en_563
516,1.1301198254628248e+18,"I go crazy, you turn it onnn,
then you're gone",NOT,NONE,hasoc_2020_en_4705
517,1.1267873293294552e+18,@Aries_St_Oskar I was cold bruh .. my chesting game sick .. that's why today my chest game sick 🙏,NOT,NONE,hasoc_2020_en_2948
520,1.1267443292911247e+18,"If you're at SickKids today, stop by the Garden Terrace between 11 a.m. and 2 p.m. for the Children’s Mental Health… https://t.co/mzkqoToJjG",NOT,NONE,hasoc_2020_en_1125
522,1.1268880848665107e+18,RT @justdarell: i really be tryna take 2-3 minute naps in the morning. My alarm will go off at 8:35 and I’m like “shit I’ll get up at 8:38”,NOT,NONE,hasoc_2020_en_4598
524,1.123735427884757e+18,RT @ksoobyuns: idc i’m tired of people acting like america is some kind of holy place and it should be all artists/groups’ biggest goal in…,NOT,NONE,hasoc_2020_en_3412
525,1.1238031449521439e+18,I mean I hate Taylor Swift too but I’m not about to say she’s copying Beyoncé! I will say Beyoncé did it better tho… https://t.co/45zXDFosTA,NOT,NONE,hasoc_2020_en_1179
526,1.1236572167021896e+18,"RT @Bams_Jnr: Barcelona 2

Liverpool 0

Messi scored two goals and in the 65th minute he ""boateng-ed"" Van Dijk.

So if you gamble, go and s…",NOT,NONE,hasoc_2020_en_3419
528,1.1268695964036874e+18,RT @kkunta__: when you're sleeping and your alarm didn't ring yet but the amount of sleep you're getting is suspicious https://t.co/DeCTv6v…,NOT,NONE,hasoc_2020_en_2663
531,1.126869541882073e+18,"This goes for anyone. But if you're a Mother, you really need to make sure you're putting yourself at the top of th… https://t.co/bwqO8GOZFX",NOT,NONE,hasoc_2020_en_2915
532,1.1237057070716682e+18,"Cristiano Ronaldo in club football: 

🐐 Games: 801
⚽ Goals: 600
🎯 Assists 199

Lionel Messi in club football:

🐐 Ga… https://t.co/fK41My3Tt6",NOT,NONE,hasoc_2020_en_348
535,1.1236971129302465e+18,"RT @EireannK1: Incase you’ve been living under a rock and didn’t know, we have 11 years until the damage we’ve caused to our planet earth i…",NOT,NONE,hasoc_2020_en_2619
536,1.1268603772984934e+18,"RT @AnthemRespect: @realDonaldTrump @MariaBartiromo No one ever built a great country &amp; economy by being weak.

No country or economy can r…",NOT,NONE,hasoc_2020_en_3298
539,1.1301456120772568e+18,You never know the truth until it slaps you in the face,NOT,NONE,hasoc_2020_en_3696
542,1.1300563908259758e+18,RT @bangtanblooms: THEYRE TWERKING THEYRE TWERKING THEYRE TWERKING THEYRE TWERKING THEYRE TWERKING THEYRE TWERKING THEYRE TWERKING THEYRE T…,NOT,NONE,hasoc_2020_en_5390
547,1.1236113352023081e+18,"RT @jiminhopeworld: OK I'LL POST MORE INFO SOON BUT I'LL BE GIVING AWAY A FREE JIMIN BOOKMARK! idk why im talking in caps loool

a thank yo…",NOT,NONE,hasoc_2020_en_5106
550,1.1301658621770834e+18,"RT @Kekestrella: Idk why you’re cappin acting like you don’t be having unprotected sex with my brother. If you’re against abortions, don’t…",NOT,NONE,hasoc_2020_en_2487
554,1.1268033934928036e+18,realDonaldTrump STFU',NOT,NONE,hasoc_2020_en_910
561,1.1302998911320963e+18,GoT finale... I’m fine with it... a bit underwhelmed. However the highlight was 100% Jon finally giving Ghost his p… https://t.co/kuHWL0jXfj,NOT,NONE,hasoc_2020_en_706
562,1.1270700631465859e+18,I forgot my debit card at home and the women at the drive thru at popeye's said come back hun. What a saint! We need more people like that!,NOT,NONE,hasoc_2020_en_3186
565,1.1238015049583041e+18,@heyhietpas Yes! “Little Big Man” - I haven’t heard that one in years. The one I REALLY want but I’ve never been ab… https://t.co/W12UAAE5iI,NOT,NONE,hasoc_2020_en_4683
566,1.1302651497162221e+18,RT @e_johnsonjr: @DeepStateExpose @realDonaldTrump @FoxNews We need to put Obama behind bars!,NOT,NONE,hasoc_2020_en_3278
570,1.1302900555143373e+18,This is why you’re jobless,NOT,NONE,hasoc_2020_en_625
571,1.1300152908578079e+18,is that a vacuum cleaner with a mouth https://t.co/ZvUrFQqqrQ,NOT,NONE,hasoc_2020_en_680
573,1.126872687597564e+18,@realDonaldTrump TELL ALL YOUR LOYAL KOOL-AID DRINKING MAGA CROWD NEXT TIME JUST WHERE ALL YOUR OR THE TRUMPS JUNK… https://t.co/QI33jQCKAf,NOT,NONE,hasoc_2020_en_2751
575,1.1303154897738547e+18,@teemonstaaaa 😂😂you know where I’m at 👊🏽,NOT,NONE,hasoc_2020_en_1830
576,1.1269388149985688e+18,@Holy_TEurope is it a seated show or a standing show? (DXP’19) because I need to know if I should wear heels or not hehe,NOT,NONE,hasoc_2020_en_4331
579,1.1302619327100435e+18,RT @AnodyneParadigm: Clive Palmer contracted a labour hire company to recruit and pay people to hand out his ‘how to vote’ cards at polling…,NOT,NONE,hasoc_2020_en_779
580,1.1236156385582488e+18,If you go there you’re just as bad as they are if you’re purchasing their products UR just as bad as they are so do… https://t.co/rkrdRZF03o,NOT,NONE,hasoc_2020_en_1624
581,1.1301966860962776e+18,go go go go!!!!!!!!!!!!!!!!!!!! https://t.co/AUrgllbgjq,NOT,NONE,hasoc_2020_en_4743
582,1.1235996666696745e+18,@JayHitEmUp____ FSU is the place to be....Don’t rush the decision just know you’ll have a great opportunity under C… https://t.co/06aBpbqyVg,NOT,NONE,hasoc_2020_en_5178
